customer_id,age,gender,monthly_spend,membership_years,region,churn
CUST07362,46,Male,272.78,5,West,1
CUST07363,19,Female,155.90,0,West,0
CUST07364,20,Male,476.62,None,West,1
CUST07365,32,Male,489.97,13,North,1
CUST07366,36,Male,491.46,1,East,0
CUST07367,N/A,other,362.42,9,SOUTH,0
CUST07368,,Male,324.25,4,East,0
CUST07369,54,Male,413.29,99,West,1
CUST07370,65,Male,,99,South,0
CUST07371,43,Female,278.05,,,0
CUST07372,25,unknown,99.73,-1,,0
CUST07373,N/A,Female,127.14,None,East,0
CUST07374,21,Male,210.24,1,East,0
CUST07375,,Female,,13,n,0
CUST07376,46,Female,478.62,13,North,0
CUST07377,37,Female,433.70,12,North,0
CUST07378,39,Female,missing,11,East,0
CUST07379,thirty-five,Male,None,unknown,West,0
CUST07380,35,Female,101.45,3,,1
CUST07381,43,Female,414.53,9,South,1
CUST07382,Twenty,Male,-,14,West,1
CUST07383,,Male,424.85,12,West,0
CUST07384,55,Male,abc,11,South,0
CUST07385,34,Female,403.61,None,East,0
CUST07386,39,Female,187.30,6,East,0
CUST07387,28,Male,321.69,2,?,1
CUST07388,48,Female,430.79,9,North,0
CUST07389,63,Male,436.88,4,North,0
CUST07390,66,Male,abc,7,West,1
CUST07391,46,Male,364.10,unknown,West,0
CUST07392,63,Male,None,7,North,0
CUST07393,29,Male,missing,10,North,1
CUST07394,thirty-five,Female,375.23,1,South,1
CUST07395,,unknown,152.24,6,North,0
CUST07396,63,Female,,9,?,1
CUST07397,19,Female,198.86,11,West,1
CUST07398,62,Female,493.86,-1,North,0
CUST07399,,Female,68.01,7,East,1
CUST07400,26,Male,392.76,9,?,1
CUST07401,44,Male,213.03,14,West,0
CUST07402,thirty-five,F,208.05,0,East,0
CUST07403,28,Female,None,1,West,1
CUST07404,62,Female,198.77,3,North,1
CUST07405,56,Male,abc,12,East,0
CUST07406,42,Female,310.73,6,North,1
CUST07407,34,Male,482.64,unknown,n,0
CUST07408,21,F,443.26,3,East,1
CUST07409,20,Male,264.54,2,South,1
CUST07410,67,Female,241.11,4,South,0
CUST07411,43,other,478.54,14,East,0
CUST07412,52,Female,$,0,West,0
CUST07413,53,Female,85.84,12,East,1
CUST07414,27,Female,161.31,unknown,,1
CUST07415,39,M,199.70,3,North,0
CUST07416,43,,408.46,0,West,0
CUST07417,31,Male,None,13,North,0
CUST07418,52,Female,262.33,6,West,0
CUST07419,66,M,238.93,6,South,0
CUST07420,20,Male,70.20,7,SOUTH,1
CUST07421,18,Female,393.80,11,,0
CUST07422,21,Male,159.49,6,South,1
CUST07423,N/A,Male,473.31,9,?,0
CUST07424,52,Female,382.39,7,West,0
CUST07425,64,Female,261.13,10,North,1
CUST07426,55,Female,95.17,0,East,1
CUST07427,44,Female,abc,unknown,West,1
CUST07428,,M,-,14,,0
CUST07429,29,Female,93.51,11,South,1
CUST07430,43,Male,missing,7,North,1
CUST07431,42,Male,-,1,n,0
CUST07432,36,Male,66.22,14,West,0
CUST07433,N/A,Male,$,0,South,1
CUST07434,56,Female,$,8,South,1
CUST07435,68,Female,488.19,6,East,0
CUST07436,60,Female,275.96,12,North,1
CUST07437,30,Female,103.66,4,West,0
CUST07438,60,,300.51,3,,0
CUST07439,39,Male,431.17,3,North,1
CUST07440,,,abc,unknown,West,0
CUST07441,25,,142.71,7,north ,0
CUST07442,62,Male,-,14,,0
CUST07443,32,Male,459.87,5,South,1
CUST07444,47,Male,390.91,99,eest,0
CUST07445,N/A,Male,293.92,10,,1
CUST07446,26,Female,$,2,South,0
CUST07447,19,Female,477.75,12,East,1
CUST07448,53,Female,230.10,12,East,0
CUST07449,38,Male,233.55,12,South,1
CUST07450,N/A,Female,490.91,1,eest,1
CUST07451,55,Female,abc,1,,1
CUST07452,28,F,None,1,East,0
CUST07453,44,Male,,12,South,1
CUST07454,22,Male,266.48,8,East,0
CUST07455,28,,144.69,2,north ,1
CUST07456,38,Male,481.70,14,West,1
CUST07457,67,,None,14,South,0
CUST07458,Twenty,Male,460.79,3,West,1
CUST07459,26,M,100.49,1,North,1
CUST07460,58,Female,missing,unknown,North,1
CUST07461,N/A,other,76.79,4,South,1
CUST07462,52,Male,60.98,6,North,0
CUST07463,34,Male,171.66,12,West,1
CUST07464,Twenty,Male,66.99,,West,1
CUST07465,39,Female,142.53,11,,1
CUST07466,33,Female,394.27,3,North,1
CUST07467,35,Male,130.42,13,West,1
CUST07468,,Female,449.65,,East,0
CUST07469,32,Male,337.34,1,,0
CUST07470,Twenty,Male,287.50,6,South,0
CUST07471,50,other,456.68,7,West,1
CUST07472,65,Female,454.39,5,North,0
CUST07473,40,other,160.03,,North,0
CUST07474,68,unknown,176.10,3,West,0
CUST07475,28,Female,368.25,14,East,0
CUST07476,41,Female,290.17,9,eest,0
CUST07477,47,Male,76.89,,South,0
CUST07478,66,Male,55.48,8,East,0
CUST07479,56,Male,250.68,4,West,1
CUST07480,,Male,85.25,14,North,0
CUST07481,42,Female,142.33,4,South,0
CUST07482,29,Male,50.25,10,South,1
CUST07483,39,Female,172.54,2,North,1
CUST07484,41,Male,59.74,12,South,0
CUST07485,42,Female,105.61,1,West,0
CUST07486,35,Male,234.25,12,West,1
CUST07487,22,Female,234.04,1,North,1
CUST07488,20,Male,235.18,,West,0
CUST07489,48,other,488.79,1,East,1
CUST07490,Twenty,Female,295.83,7,South,1
CUST07491,34,unknown,None,9,North,0
CUST07492,29,Male,146.87,13,South,0
CUST07493,53,Male,-,6,North,0
CUST07494,42,Male,316.92,1,South,1
CUST07495,51,Male,241.75,7,North,1
CUST07496,24,Male,missing,12,West,0
CUST07497,48,Female,missing,6,South,1
CUST07498,54,Female,483.06,14,North,0
CUST07499,thirty-five,Male,189.94,,South,1
CUST07500,38,Female,182.21,13,East,0
CUST07501,57,Male,332.58,9,East,1
CUST07502,22,Male,412.67,14,West,1
CUST07503,44,Female,None,1,North,1
CUST07504,34,Male,133.70,0,South,0
CUST07505,53,Female,495.14,None,South,0
CUST07506,26,Male,124.89,8,North,1
CUST07507,29,other,100.89,9,?,1
CUST07508,19,F,294.53,7,East,1
CUST07509,55,Male,416.49,12,South,0
CUST07510,68,Male,414.68,2,West,1
CUST07511,19,Male,69.65,12,South,1
CUST07512,,Male,-,0,East,0
CUST07513,19,Male,$,12,n,1
CUST07514,65,Female,$,13,West,0
CUST07515,52,Male,54.77,1,West,1
CUST07516,33,Male,83.33,13,North,0
CUST07517,48,Female,494.42,99,East,0
CUST07518,thirty-five,Male,None,3,North,1
CUST07519,N/A,Male,355.29,13,,0
CUST07520,,Female,154.39,12,West,1
CUST07521,42,Female,,99,East,1
CUST07522,49,Female,118.13,6,West,1
CUST07523,25,Male,471.20,,East,0
CUST07524,55,Male,386.05,14,North,0
CUST07525,48,,$,2,North,1
CUST07526,61,Male,$,3,South,1
CUST07527,44,unknown,415.08,3,East,0
CUST07528,40,Male,348.57,-1,North,0
CUST07529,Twenty,Female,325.62,3,,1
CUST07530,62,Female,223.81,5,North,1
CUST07531,38,Female,397.64,12,North,0
CUST07532,63,Male,239.80,-1,North,0
CUST07533,,,355.28,,?,0
CUST07534,49,Female,410.74,11,West,0
CUST07535,61,Male,None,6,West,0
CUST07536,Twenty,Female,455.17,8,North,0
CUST07537,19,Male,missing,4,n,1
CUST07538,30,M,276.99,13,East,1
CUST07539,thirty-five,Female,283.19,11,South,0
CUST07540,38,Male,254.27,1,South,0
CUST07541,29,Female,447.51,10,South,0
CUST07542,Twenty,Female,156.56,8,East,0
CUST07543,thirty-five,Male,118.03,-1,South,1
CUST07544,N/A,Male,268.42,8,South,1
CUST07545,46,Female,78.43,,East,0
CUST07546,20,Male,463.79,5,South,0
CUST07547,,Male,,5,North,1
CUST07548,41,Female,158.69,7,North,0
CUST07549,20,F,71.18,11,north ,1
CUST07550,30,Male,78.47,unknown,North,1
CUST07551,25,other,112.90,12,North,1
CUST07552,55,Male,422.42,6,West,1
CUST07553,38,Male,$,1,North,1
CUST07554,53,Male,133.49,,East,0
CUST07555,N/A,Female,65.79,-1,n,0
CUST07556,52,Male,327.25,-1,South,0
CUST07557,61,Male,99.60,7,West,1
CUST07558,49,F,325.88,12,North,0
CUST07559,44,F,212.67,None,North,1
CUST07560,19,,abc,-1,North,0
CUST07561,30,M,407.20,1,West,1
CUST07562,27,Female,124.13,4,East,0
CUST07563,N/A,Female,76.13,14,North,1
CUST07564,42,Female,262.76,7,West,1
CUST07565,36,,191.03,5,East,0
CUST07566,29,,435.95,,,0
CUST07567,22,M,391.54,,West,0
CUST07568,45,Male,None,,North,1
CUST07569,64,Male,489.93,8,north ,0
CUST07570,46,Female,68.99,12,North,0
CUST07571,29,Male,443.43,3,South,0
CUST07572,19,Male,$,,North,1
CUST07573,52,M,305.97,14,North,1
CUST07574,62,Female,$,2,East,0
CUST07575,47,Male,384.58,8,,0
CUST07576,Twenty,Female,233.30,3,South,1
CUST07577,49,Female,246.78,14,East,0
CUST07578,65,Female,198.64,14,West,0
CUST07579,58,Male,117.09,6,South,0
CUST07580,56,Female,59.96,4,East,0
CUST07581,thirty-five,Female,133.76,13,West,0
CUST07582,33,F,70.47,6,South,0
CUST07583,N/A,Male,233.26,4,North,0
CUST07584,36,Female,abc,4,North,1
CUST07585,65,Male,131.67,,North,0
CUST07586,55,Female,355.34,4,West,0
CUST07587,47,Female,428.20,2,North,1
CUST07588,52,Female,452.06,11,,0
CUST07589,24,Female,$,11,South,0
CUST07590,66,,310.35,13,West,0
CUST07591,43,Female,96.53,2,South,0
CUST07592,40,other,61.53,None,eest,1
CUST07593,29,Male,140.63,2,South,1
CUST07594,63,Male,227.65,3,West,1
CUST07595,24,Female,185.55,6,West,0
CUST07596,,Male,268.15,None,South,1
CUST07597,68,other,485.73,9,West,0
CUST07598,25,Female,125.43,4,West,0
CUST07599,26,Female,347.75,6,North,0
CUST07600,29,Male,-,5,East,1
CUST07601,Twenty,Female,355.33,13,North,1
CUST07602,63,Female,482.12,,eest,1
CUST07603,62,unknown,93.05,None,East,1
CUST07604,41,Male,459.96,8,?,1
CUST07605,Twenty,Male,213.63,14,West,1
CUST07606,,Male,234.43,10,,0
CUST07607,62,Male,218.63,unknown,North,0
CUST07608,34,Female,184.40,5,north ,1
CUST07609,51,Female,422.84,4,East,0
CUST07610,N/A,Female,121.68,9,West,0
CUST07611,Twenty,Male,None,None,North,0
CUST07612,,Female,337.76,8,West,1
CUST07613,63,unknown,abc,unknown,South,0
CUST07614,N/A,Male,265.83,13,East,0
CUST07615,,Male,139.51,13,South,1
CUST07616,18,Male,468.46,8,,1
CUST07617,20,Female,345.30,14,eest,1
CUST07618,,Female,323.74,3,East,0
CUST07619,69,Female,302.85,99,SOUTH,1
CUST07620,60,Male,267.14,,West,1
CUST07621,Twenty,Female,None,6,East,0
CUST07622,49,unknown,417.69,0,East,0
CUST07623,23,unknown,380.25,14,South,0
CUST07624,N/A,F,135.50,14,East,1
CUST07625,Twenty,Female,373.10,5,North,0
CUST07626,Twenty,,abc,14,South,0
CUST07627,63,Male,132.11,1,North,1
CUST07628,62,Female,372.27,3,East,0
CUST07629,53,Female,263.21,11,?,0
CUST07630,53,Male,120.82,9,,1
CUST07631,25,,429.16,,North,0
CUST07632,55,Male,-,6,North,0
CUST07633,43,Female,462.81,-1,North,0
CUST07634,,Female,None,8,?,1
CUST07635,thirty-five,Female,432.76,0,n,1
CUST07636,55,Male,234.87,99,West,1
CUST07637,59,Male,90.45,8,East,0
CUST07638,67,,474.42,14,,0
CUST07639,,Female,66.09,8,North,0
CUST07640,53,Female,450.48,3,East,1
CUST07641,68,,436.93,7,South,1
CUST07642,65,Female,314.46,10,eest,0
CUST07643,69,Female,328.12,0,north ,0
CUST07644,39,Female,283.24,14,East,0
CUST07645,52,F,325.47,11,South,1
CUST07646,18,Female,$,3,East,1
CUST07647,54,Male,234.97,8,West,1
CUST07648,44,Female,315.86,,West,1
CUST07649,61,Female,151.14,13,North,1
CUST07650,64,Female,63.72,9,East,1
CUST07651,thirty-five,Male,85.99,4,North,1
CUST07652,62,Female,88.96,1,South,0
CUST07653,N/A,unknown,154.73,3,South,0
CUST07654,18,Male,494.72,2,South,0
CUST07655,31,Female,490.86,,South,0
CUST07656,41,Male,419.74,3,East,1
CUST07657,44,Female,-,13,East,0
CUST07658,21,Male,$,-1,eest,1
CUST07659,64,Female,85.05,0,South,1
CUST07660,20,Female,414.39,6,North,1
CUST07661,33,Male,153.87,13,North,0
CUST07662,56,Male,484.60,unknown,South,0
CUST07663,34,M,397.31,10,South,1
CUST07664,thirty-five,,264.15,11,East,1
CUST07665,45,other,abc,-1,East,0
CUST07666,N/A,Female,379.39,3,West,0
CUST07667,19,Male,443.02,5,,1
CUST07668,55,Male,414.16,1,SOUTH,1
CUST07669,Twenty,other,68.23,9,East,0
CUST07670,24,Male,295.81,12,West,0
CUST07671,thirty-five,Male,54.30,99,East,0
CUST07672,43,Female,$,unknown,South,1
CUST07673,65,Female,$,1,East,1
CUST07674,Twenty,Male,389.61,3,East,0
CUST07675,50,Male,294.75,9,North,1
CUST07676,37,Female,55.14,2,North,0
CUST07677,34,Female,184.40,13,,1
CUST07678,47,other,58.68,8,South,0
CUST07679,66,,$,13,West,1
CUST07680,65,Male,missing,12,,0
CUST07681,41,Male,463.01,4,South,1
CUST07682,50,Male,282.86,,North,1
CUST07683,20,Female,$,0,North,0
CUST07684,46,Male,70.47,10,East,0
CUST07685,35,Female,387.87,2,,1
CUST07686,59,Male,missing,3,East,1
CUST07687,35,Female,311.71,7,East,0
CUST07688,thirty-five,M,None,7,East,1
CUST07689,,Female,165.99,5,West,0
CUST07690,58,M,188.32,99,North,1
CUST07691,23,Female,64.34,11,,0
CUST07692,38,M,424.74,13,north ,0
CUST07693,29,Female,104.62,,West,0
CUST07694,,F,297.69,13,South,1
CUST07695,49,Female,$,10,West,1
CUST07696,28,Female,344.71,-1,North,1
CUST07697,20,,None,8,East,0
CUST07698,43,Female,66.31,14,East,1
CUST07699,50,Female,362.18,7,West,1
CUST07700,39,unknown,393.80,8,South,1
CUST07701,65,other,449.64,5,West,1
CUST07702,41,Female,342.61,8,East,1
CUST07703,,unknown,74.90,7,South,0
CUST07704,N/A,Male,81.47,12,,1
CUST07705,50,Male,302.24,9,South,0
CUST07706,18,Female,160.82,4,north ,1
CUST07707,29,Male,181.60,99,,0
CUST07708,65,Female,106.08,1,South,0
CUST07709,26,Male,216.45,None,,1
CUST07710,46,other,missing,3,East,1
CUST07711,29,other,392.75,1,West,1
CUST07712,thirty-five,Female,258.45,5,north ,0
CUST07713,41,Female,429.11,8,South,0
CUST07714,Twenty,Male,abc,10,South,1
CUST07715,55,unknown,-,,north ,0
CUST07716,36,Male,282.70,8,South,1
CUST07717,68,unknown,109.66,11,East,0
CUST07718,34,M,422.46,2,North,0
CUST07719,30,F,357.66,,North,0
CUST07720,26,Male,379.53,99,East,1
CUST07721,38,Female,434.42,11,West,0
CUST07722,34,Male,393.04,1,West,1
CUST07723,25,M,242.20,2,East,1
CUST07724,37,Male,386.49,-1,West,1
CUST07725,66,Male,317.77,11,West,1
CUST07726,55,Male,125.80,unknown,East,1
CUST07727,33,Male,476.62,10,West,1
CUST07728,N/A,Female,214.83,11,South,1
CUST07729,42,Female,422.66,11,South,0
CUST07730,39,,462.66,3,South,1
CUST07731,35,Female,107.58,13,North,1
CUST07732,36,Male,155.48,3,West,0
CUST07733,42,unknown,missing,8,?,1
CUST07734,35,Male,$,2,North,1
CUST07735,24,Male,missing,1,South,0
CUST07736,,,316.60,8,South,0
CUST07737,48,Female,445.55,4,South,1
CUST07738,,unknown,None,11,West,0
CUST07739,29,Female,319.71,14,n,1
CUST07740,28,Male,324.29,11,SOUTH,1
CUST07741,27,Male,109.30,11,South,1
CUST07742,thirty-five,,64.45,5,South,0
CUST07743,65,Male,213.41,13,?,0
CUST07744,36,Female,326.37,7,West,0
CUST07745,thirty-five,Male,237.48,None,West,1
CUST07746,,Male,-,4,South,0
CUST07747,20,other,361.18,2,South,0
CUST07748,56,Female,132.56,99,South,0
CUST07749,34,Female,323.43,2,North,1
CUST07750,,Male,$,9,West,1
CUST07751,22,other,348.09,99,North,1
CUST07752,31,Female,None,5,North,1
CUST07753,N/A,Female,472.05,99,South,1
CUST07754,63,Male,120.76,7,South,1
CUST07755,50,Female,345.26,99,North,1
CUST07756,43,Male,385.07,unknown,West,1
CUST07757,thirty-five,Male,424.42,,South,1
CUST07758,34,Female,183.52,0,eest,0
CUST07759,47,Male,329.85,2,North,0
CUST07760,34,Male,450.07,10,North,1
CUST07761,38,Male,243.25,6,South,1
CUST07762,68,Female,356.82,5,South,1
CUST07763,42,,207.27,7,North,1
CUST07764,46,Male,434.80,unknown,South,1
CUST07765,39,Male,205.45,4,South,0
CUST07766,58,F,$,3,?,1
CUST07767,51,Female,51.93,99,North,0
CUST07768,Twenty,F,178.80,2,East,0
CUST07769,64,Male,172.17,-1,South,1
CUST07770,N/A,,89.37,4,eest,1
CUST07771,thirty-five,Female,160.53,4,North,0
CUST07772,40,other,64.33,2,East,1
CUST07773,64,Female,242.47,9,South,0
CUST07774,43,Female,403.99,9,West,0
CUST07775,46,Male,abc,5,East,1
CUST07776,,Male,106.61,3,South,1
CUST07777,29,Female,120.48,7,West,1
CUST07778,thirty-five,unknown,-,,South,0
CUST07779,28,Female,abc,,East,1
CUST07780,55,Male,180.72,14,West,0
CUST07781,49,,464.83,9,East,1
CUST07782,,Male,467.02,1,West,0
CUST07783,40,Male,208.05,14,East,0
CUST07784,19,Male,371.97,,West,1
CUST07785,50,,293.68,1,North,1
CUST07786,Twenty,Male,397.51,5,n,0
CUST07787,38,Male,311.44,12,East,0
CUST07788,49,Male,406.51,11,West,1
CUST07789,N/A,F,277.22,None,West,1
CUST07790,31,Female,338.54,13,n,1
CUST07791,41,unknown,None,10,North,0
CUST07792,thirty-five,Male,444.00,14,North,1
CUST07793,59,Female,322.25,13,East,0
CUST07794,Twenty,Male,290.12,4,East,1
CUST07795,19,Male,358.49,unknown,East,0
CUST07796,50,Male,228.09,9,North,0
CUST07797,53,Male,54.48,4,East,1
CUST07798,Twenty,Female,None,3,East,0
CUST07799,25,Female,58.17,3,North,0
CUST07800,62,Female,$,4,South,1
CUST07801,57,M,253.73,2,South,0
CUST07802,67,Female,439.54,12,West,0
CUST07803,60,Male,299.98,99,South,1
CUST07804,66,Male,266.76,5,East,1
CUST07805,52,Female,140.00,4,East,0
CUST07806,N/A,Female,138.76,12,South,0
CUST07807,63,,422.90,None,North,0
CUST07808,42,Male,$,13,eest,0
CUST07809,31,Male,297.36,10,North,0
CUST07810,31,F,107.94,11,north ,1
CUST07811,57,,372.48,1,North,1
CUST07812,61,Female,435.24,0,East,0
CUST07813,35,Male,None,-1,East,1
CUST07814,57,Male,103.40,4,East,0
CUST07815,28,Female,$,4,North,1
CUST07816,58,Female,abc,5,North,0
CUST07817,34,Male,291.29,4,North,1
CUST07818,N/A,Male,103.66,3,East,1
CUST07819,36,Female,233.55,,North,1
CUST07820,37,Female,$,7,West,0
CUST07821,26,Female,290.78,12,West,1
CUST07822,,Female,62.96,,East,0
CUST07823,,Female,488.57,1,West,0
CUST07824,38,,444.61,9,North,0
CUST07825,19,Male,199.48,9,,0
CUST07826,48,unknown,127.07,3,South,1
CUST07827,26,Female,abc,13,?,0
CUST07828,42,Male,335.40,9,East,0
CUST07829,68,Female,,0,North,1
CUST07830,35,other,147.17,5,South,0
CUST07831,40,Female,410.31,2,East,1
CUST07832,,M,66.31,9,north ,1
CUST07833,29,,132.30,unknown,North,0
CUST07834,44,Male,478.88,8,North,0
CUST07835,25,Female,166.17,2,North,0
CUST07836,50,Female,$,3,South,0
CUST07837,54,Male,415.82,14,West,0
CUST07838,,Male,249.49,12,East,1
CUST07839,66,Male,172.92,7,West,0
CUST07840,,Female,224.22,13,North,1
CUST07841,59,Female,486.31,14,East,0
CUST07842,29,Female,,13,North,1
CUST07843,61,Female,201.27,6,East,0
CUST07844,49,Male,abc,6,East,0
CUST07845,N/A,Male,58.00,10,eest,1
CUST07846,22,Female,249.37,None,South,0
CUST07847,59,Male,485.63,11,South,1
CUST07848,55,unknown,184.04,0,South,1
CUST07849,30,Female,340.56,0,north ,1
CUST07850,69,Male,498.11,6,,0
CUST07851,29,F,missing,14,East,1
CUST07852,Twenty,Male,476.40,3,South,0
CUST07853,18,Male,138.30,11,SOUTH,1
CUST07854,53,M,135.84,4,North,0
CUST07855,30,Female,128.29,0,West,0
CUST07856,21,Female,240.55,12,n,0
CUST07857,20,unknown,missing,14,North,0
CUST07858,,Female,259.12,10,North,1
CUST07859,54,Female,None,5,East,0
CUST07860,69,Female,missing,11,West,1
CUST07861,23,Male,465.87,13,South,0
CUST07862,61,Female,139.35,7,,0
CUST07863,37,other,$,3,North,1
CUST07864,39,Female,294.56,13,West,0
CUST07865,20,Female,448.45,13,East,0
CUST07866,68,Female,343.97,1,South,0
CUST07867,63,Female,405.62,8,East,1
CUST07868,43,Male,abc,3,eest,0
CUST07869,47,Female,194.62,6,North,0
CUST07870,47,F,435.53,14,North,1
CUST07871,56,Female,252.56,12,West,0
CUST07872,67,Female,133.95,2,South,0
CUST07873,,Male,None,1,South,1
CUST07874,38,Female,342.09,5,West,1
CUST07875,31,Male,278.92,1,South,0
CUST07876,45,Female,184.46,5,eest,1
CUST07877,47,Male,332.48,-1,North,1
CUST07878,23,Female,None,2,North,0
CUST07879,45,Male,-,None,West,0
CUST07880,26,Female,abc,None,South,1
CUST07881,50,Female,319.84,6,West,0
CUST07882,thirty-five,Female,282.56,9,North,0
CUST07883,59,Male,abc,8,North,0
CUST07884,65,Male,441.52,9,West,0
CUST07885,23,Male,252.31,13,East,0
CUST07886,38,Female,280.73,13,East,0
CUST07887,65,other,340.14,7,West,1
CUST07888,47,Male,66.60,0,South,0
CUST07889,42,Female,194.25,5,East,0
CUST07890,53,Female,458.80,1,North,1
CUST07891,Twenty,Female,337.80,5,South,0
CUST07892,25,Male,405.03,3,North,1
CUST07893,23,Female,missing,,North,1
CUST07894,45,Female,missing,5,West,1
CUST07895,34,Female,-,10,East,1
CUST07896,68,Male,$,10,South,0
CUST07897,64,Female,162.86,,East,1
CUST07898,Twenty,Male,252.11,0,eest,0
CUST07899,Twenty,other,332.69,,East,1
CUST07900,29,Male,423.61,,West,0
CUST07901,34,Female,abc,13,East,0
CUST07902,,Female,477.10,4,?,1
CUST07903,45,F,345.18,-1,?,0
CUST07904,55,Female,466.95,,West,1
CUST07905,27,Female,345.00,5,East,1
CUST07906,50,Female,143.52,7,West,0
CUST07907,37,Male,287.04,8,South,1
CUST07908,36,Female,-,-1,East,1
CUST07909,37,Female,141.00,12,North,1
CUST07910,33,Male,235.35,5,SOUTH,0
CUST07911,41,Male,475.99,14,East,1
CUST07912,40,Male,146.69,3,East,1
CUST07913,Twenty,unknown,,14,North,0
CUST07914,N/A,,272.71,0,East,0
CUST07915,35,,406.95,,North,1
CUST07916,28,Male,451.34,4,North,0
CUST07917,thirty-five,Male,423.34,7,East,0
CUST07918,54,unknown,None,,North,1
CUST07919,59,unknown,309.62,14,South,0
CUST07920,31,Male,None,3,North,0
CUST07921,55,Male,69.87,11,West,1
CUST07922,57,Male,172.81,,East,1
CUST07923,45,Female,57.97,12,North,0
CUST07924,25,Female,missing,11,East,0
CUST07925,45,Female,280.15,6,North,0
CUST07926,66,Male,349.89,unknown,north ,0
CUST07927,42,Female,-,5,South,0
CUST07928,43,Male,missing,unknown,SOUTH,0
CUST07929,53,unknown,missing,10,East,0
CUST07930,Twenty,Female,425.99,12,north ,0
CUST07931,56,Female,-,6,South,0
CUST07932,48,Male,470.67,7,,1
CUST07933,38,Male,464.02,2,north ,1
CUST07934,68,unknown,354.69,unknown,eest,1
CUST07935,,F,149.03,2,West,0
CUST07936,19,M,477.75,5,North,1
CUST07937,27,Female,278.50,7,North,1
CUST07938,19,Female,341.82,-1,North,0
CUST07939,39,Female,-,3,South,1
CUST07940,thirty-five,Male,,unknown,North,1
CUST07941,69,Female,366.21,6,North,1
CUST07942,63,Male,472.42,11,West,0
CUST07943,62,Male,211.62,11,East,1
CUST07944,31,Female,None,0,North,0
CUST07945,69,Male,99.74,9,North,0
CUST07946,29,Female,463.79,13,North,1
CUST07947,68,Male,,unknown,West,1
CUST07948,55,other,374.65,0,South,1
CUST07949,20,Female,449.75,13,SOUTH,1
CUST07950,44,Female,355.33,99,North,1
CUST07951,37,Male,123.82,99,South,1
CUST07952,27,Male,272.36,7,,1
CUST07953,,Male,325.49,9,East,1
CUST07954,N/A,Female,-,12,East,0
CUST07955,63,Male,missing,None,North,1
CUST07956,61,Male,147.17,10,South,1
CUST07957,37,Female,110.08,14,South,1
CUST07958,45,Male,411.37,14,East,0
CUST07959,50,Female,287.66,,North,1
CUST07960,52,Female,$,11,North,1
CUST07961,59,Male,156.71,2,North,0
CUST07962,Twenty,,273.07,8,n,1
CUST07963,19,Male,261.61,8,West,0
CUST07964,35,Male,$,14,East,0
CUST07965,26,Male,431.46,0,,1
CUST07966,,M,84.94,3,eest,1
CUST07967,31,Male,236.58,12,East,0
CUST07968,Twenty,,127.03,unknown,East,0
CUST07969,,Female,341.84,2,eest,1
CUST07970,66,Female,397.47,2,,0
CUST07971,thirty-five,,272.00,99,East,0
CUST07972,24,Male,338.16,2,,0
CUST07973,N/A,Female,,None,North,1
CUST07974,49,Female,185.99,10,West,0
CUST07975,18,Male,163.96,,East,0
CUST07976,46,Male,288.41,10,n,0
CUST07977,63,Male,95.34,0,South,0
CUST07978,49,Male,abc,,South,1
CUST07979,,Male,90.20,12,East,0
CUST07980,51,Female,406.81,3,North,0
CUST07981,55,Female,$,13,North,0
CUST07982,thirty-five,M,345.11,7,South,1
CUST07983,21,Male,245.49,12,?,1
CUST07984,43,Male,82.06,5,South,0
CUST07985,56,Male,137.72,10,eest,1
CUST07986,24,Female,missing,12,South,0
CUST07987,66,Female,261.84,6,East,1
CUST07988,30,Male,62.37,,North,1
CUST07989,65,Male,433.35,0,South,1
CUST07990,68,Male,136.26,None,East,0
CUST07991,19,Female,182.51,7,North,0
CUST07992,Twenty,Male,488.19,6,North,1
CUST07993,39,Male,341.91,1,north ,0
CUST07994,38,Male,386.64,0,South,1
CUST07995,62,Male,None,14,eest,0
CUST07996,thirty-five,Female,204.33,5,North,0
CUST07997,Twenty,F,372.73,4,North,1
CUST07998,34,M,393.84,8,East,1
CUST07999,N/A,Male,492.42,6,East,0
CUST08000,26,Female,263.45,2,n,0
CUST08001,,Female,64.13,12,North,1
CUST08002,24,Male,375.11,11,South,0
CUST08003,,Female,,7,West,0
CUST08004,57,Male,327.60,7,South,0
CUST08005,49,Male,missing,99,West,1
CUST08006,,Male,458.69,6,South,0
CUST08007,thirty-five,Female,297.49,8,West,0
CUST08008,51,Female,261.13,8,West,1
CUST08009,49,Female,58.31,11,South,1
CUST08010,19,Female,$,4,North,0
CUST08011,N/A,Male,51.81,6,South,1
CUST08012,65,Male,missing,6,South,1
CUST08013,49,Male,None,12,West,0
CUST08014,56,Male,319.86,6,East,0
CUST08015,29,F,264.42,11,North,0
CUST08016,,Male,None,4,East,1
CUST08017,thirty-five,M,abc,9,,0
CUST08018,46,Male,107.97,99,,1
CUST08019,69,Male,471.36,6,West,1
CUST08020,47,Female,498.54,9,North,1
CUST08021,Twenty,F,397.20,,North,0
CUST08022,68,Female,missing,unknown,South,0
CUST08023,54,,107.29,0,North,0
CUST08024,Twenty,Female,,13,North,0
CUST08025,69,,245.20,6,,1
CUST08026,30,other,missing,9,South,1
CUST08027,,Male,452.40,3,East,1
CUST08028,,Male,494.94,7,North,0
CUST08029,27,F,446.19,11,West,0
CUST08030,69,,499.51,2,SOUTH,0
